item_id,label,answer,target_date,window_start,window_end,longitude,latitude,burned_area_ha,source_file,source_sample,fold
mesogeos-neg-16824-2022-07-03,0,no,2022-07-03,2022-06-03,2022-07-02,1.00119,41.6075,,negatives.csv,16824,5
mesogeos-neg-16825-2022-07-03,0,no,2022-07-03,2022-06-03,2022-07-02,-4.05344,41.9499,,negatives.csv,16825,7
mesogeos-neg-16826-2022-07-03,0,no,2022-07-03,2022-06-03,2022-07-02,-1.92888,42.5943,,negatives.csv,16826,9
mesogeos-pos-00695-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,-1.42544,39.4729,1478.0,positives.csv,695,5
mesogeos-pos-03171-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,16.3161,39.493,116.0,positives.csv,3171,8
mesogeos-pos-03178-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,17.0612,39.2111,163.0,positives.csv,3178,9
mesogeos-pos-03179-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,17.0511,39.1305,83.0,positives.csv,3179,0
mesogeos-pos-03732-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,16.1751,40.9832,178.0,positives.csv,3732,9
mesogeos-pos-03733-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,16.2859,41.0739,71.0,positives.csv,3733,6
mesogeos-pos-03737-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,13.5371,41.3356,45.0,positives.csv,3737,8
mesogeos-pos-06102-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,17.8667,43.1883,445.0,positives.csv,6102,6
mesogeos-pos-08460-2022-07-04,1,yes,2022-07-04,2022-06-04,2022-07-03,8.13002,35.6265,2503.0,positives.csv,8460,9
mesogeos-neg-16827-2022-07-04,0,no,2022-07-04,2022-06-04,2022-07-03,-4.68778,34.4686,,negatives.csv,16827,1
mesogeos-neg-16828-2022-07-04,0,no,2022-07-04,2022-06-04,2022-07-03,-7.15468,42.0103,,negatives.csv,16828,0
mesogeos-neg-16829-2022-07-04,0,no,2022-07-04,2022-06-04,2022-07-03,35.6284,32.9985,,negatives.csv,16829,6
mesogeos-neg-16830-2022-07-04,0,no,2022-07-04,2022-06-04,2022-07-03,6.16657,35.5158,,negatives.csv,16830,3
mesogeos-neg-16831-2022-07-04,0,no,2022-07-04,2022-06-04,2022-07-03,-4.73813,39.5836,,negatives.csv,16831,0
mesogeos-neg-16832-2022-07-04,0,no,2022-07-04,2022-06-04,2022-07-03,-6.80227,38.033,,negatives.csv,16832,6
mesogeos-pos-00667-2022-07-05,1,yes,2022-07-05,2022-06-05,2022-07-04,-3.01633,40.218,327.0,positives.csv,667,9
mesogeos-pos-03163-2022-07-05,1,yes,2022-07-05,2022-06-05,2022-07-04,15.1481,37.7813,106.0,positives.csv,3163,1
mesogeos-pos-04842-2022-07-05,1,yes,2022-07-05,2022-06-05,2022-07-04,21.4211,37.7712,58.0,positives.csv,4842,6
mesogeos-pos-06110-2022-07-05,1,yes,2022-07-05,2022-06-05,2022-07-04,19.7496,41.5068,86.0,positives.csv,6110,7
mesogeos-neg-16833-2022-07-05,0,no,2022-07-05,2022-06-05,2022-07-04,15.6717,40.359,,negatives.csv,16833,1
mesogeos-neg-16834-2022-07-05,0,no,2022-07-05,2022-06-05,2022-07-04,22.1259,37.3282,,negatives.csv,16834,4
mesogeos-neg-16835-2022-07-05,0,no,2022-07-05,2022-06-05,2022-07-04,-3.79164,34.9721,,negatives.csv,16835,2
mesogeos-neg-16836-2022-07-05,0,no,2022-07-05,2022-06-05,2022-07-04,-7.22516,31.4882,,negatives.csv,16836,2
mesogeos-neg-16837-2022-07-05,0,no,2022-07-05,2022-06-05,2022-07-04,22.3172,41.4464,,negatives.csv,16837,7
mesogeos-neg-16838-2022-07-05,0,no,2022-07-05,2022-06-05,2022-07-04,20.4343,39.7649,,negatives.csv,16838,7
mesogeos-pos-03185-2022-07-06,1,yes,2022-07-06,2022-06-06,2022-07-05,14.9467,37.6001,39.0,positives.csv,3185,7
mesogeos-pos-04441-2022-07-06,1,yes,2022-07-06,2022-06-06,2022-07-05,-8.23206,39.4326,106.0,positives.csv,4441,3
mesogeos-pos-06100-2022-07-06,1,yes,2022-07-06,2022-06-06,2022-07-05,16.2758,43.9939,487.0,positives.csv,6100,3
mesogeos-neg-16839-2022-07-06,0,no,2022-07-06,2022-06-06,2022-07-05,20.3638,39.6743,,negatives.csv,16839,0
mesogeos-neg-16840-2022-07-06,0,no,2022-07-06,2022-06-06,2022-07-05,20.4242,41.6579,,negatives.csv,16840,1
mesogeos-neg-16841-2022-07-06,0,no,2022-07-06,2022-06-06,2022-07-05,6.32767,36.1099,,negatives.csv,16841,3
mesogeos-neg-16842-2022-07-06,0,no,2022-07-06,2022-06-06,2022-07-05,-2.52295,39.8354,,negatives.csv,16842,6
mesogeos-neg-16843-2022-07-06,0,no,2022-07-06,2022-06-06,2022-07-05,35.1048,31.7601,,negatives.csv,16843,3
mesogeos-pos-00696-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,-7.38627,41.1846,3389.0,positives.csv,696,0
mesogeos-pos-00702-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,-3.19758,40.8322,52.0,positives.csv,702,3
mesogeos-pos-01649-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,-4.95965,40.3187,139.0,positives.csv,1649,9
mesogeos-pos-01650-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,-7.31578,40.4093,749.0,positives.csv,1650,4
mesogeos-pos-03184-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,12.792,38.0532,197.0,positives.csv,3184,9
mesogeos-pos-03738-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,16.155,40.6208,116.0,positives.csv,3738,7
mesogeos-pos-03921-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,4.09236,44.2959,534.0,positives.csv,3921,1
mesogeos-pos-03922-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,4.34408,43.7119,147.0,positives.csv,3922,0
mesogeos-pos-04183-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,16.0946,38.1941,45.0,positives.csv,4183,2
mesogeos-pos-04443-2022-07-07,1,yes,2022-07-07,2022-06-07,2022-07-06,-8.47372,39.7649,8323.0,positives.csv,4443,0
mesogeos-neg-16844-2022-07-07,0,no,2022-07-07,2022-06-07,2022-07-06,31.6411,39.5836,,negatives.csv,16844,6
mesogeos-neg-16845-2022-07-07,0,no,2022-07-07,2022-06-07,2022-07-06,-8.2522,32.6663,,negatives.csv,16845,6
mesogeos-neg-16846-2022-07-07,0,no,2022-07-07,2022-06-07,2022-07-06,-5.22144,37.2074,,negatives.csv,16846,3
mesogeos-neg-16847-2022-07-07,0,no,2022-07-07,2022-06-07,2022-07-06,21.1492,40.3992,,negatives.csv,16847,2
mesogeos-neg-16848-2022-07-07,0,no,2022-07-07,2022-06-07,2022-07-06,-1.95909,38.4861,,negatives.csv,16848,6
mesogeos-neg-16849-2022-07-07,0,no,2022-07-07,2022-06-07,2022-07-06,8.98588,41.8693,,negatives.csv,16849,1
mesogeos-neg-16850-2022-07-08,0,no,2022-07-08,2022-06-08,2022-07-07,28.862,38.9292,,negatives.csv,16850,3
mesogeos-neg-16851-2022-07-08,0,no,2022-07-08,2022-06-08,2022-07-07,28.1169,37.3987,,negatives.csv,16851,0
mesogeos-neg-16852-2022-07-08,0,no,2022-07-08,2022-06-08,2022-07-07,-2.37192,38.9594,,negatives.csv,16852,5
mesogeos-neg-16853-2022-07-08,0,no,2022-07-08,2022-06-08,2022-07-07,1.54491,34.3579,,negatives.csv,16853,8
mesogeos-neg-16854-2022-07-08,0,no,2022-07-08,2022-06-08,2022-07-07,29.295,39.4729,,negatives.csv,16854,7
mesogeos-neg-16855-2022-07-08,0,no,2022-07-08,2022-06-08,2022-07-07,-2.01951,39.6441,,negatives.csv,16855,9
mesogeos-pos-00700-2022-07-09,1,yes,2022-07-09,2022-06-09,2022-07-08,-3.62047,40.0166,264.0,positives.csv,700,3
mesogeos-pos-03188-2022-07-09,1,yes,2022-07-09,2022-06-09,2022-07-08,14.3224,37.2174,176.0,positives.csv,3188,7
mesogeos-pos-08459-2022-07-09,1,yes,2022-07-09,2022-06-09,2022-07-08,-4.65758,34.7505,204.0,positives.csv,8459,8
mesogeos-neg-16856-2022-07-09,0,no,2022-07-09,2022-06-09,2022-07-08,-7.98034,39.8354,,negatives.csv,16856,0
mesogeos-neg-16857-2022-07-09,0,no,2022-07-09,2022-06-09,2022-07-08,28.9325,37.7813,,negatives.csv,16857,1
mesogeos-neg-16858-2022-07-09,0,no,2022-07-09,2022-06-09,2022-07-08,-5.13082,38.8184,,negatives.csv,16858,5
mesogeos-neg-16859-2022-07-09,0,no,2022-07-09,2022-06-09,2022-07-08,31.5404,36.8852,,negatives.csv,16859,6
mesogeos-neg-16860-2022-07-09,0,no,2022-07-09,2022-06-09,2022-07-08,8.86505,35.0828,,negatives.csv,16860,6
mesogeos-neg-16861-2022-07-09,0,no,2022-07-09,2022-06-09,2022-07-08,29.7984,36.2005,,negatives.csv,16861,1
mesogeos-pos-00701-2022-07-10,1,yes,2022-07-10,2022-06-10,2022-07-09,-1.93895,42.1311,95.0,positives.csv,701,8
mesogeos-pos-00717-2022-07-10,1,yes,2022-07-10,2022-06-10,2022-07-09,-7.92999,41.1443,30.0,positives.csv,717,1
mesogeos-pos-00725-2022-07-10,1,yes,2022-07-10,2022-06-10,2022-07-09,-4.36558,38.617,110.0,positives.csv,725,0
mesogeos-pos-03194-2022-07-10,1,yes,2022-07-10,2022-06-10,2022-07-09,15.571,38.2445,32.0,positives.csv,3194,2
mesogeos-pos-08471-2022-07-10,1,yes,2022-07-10,2022-06-10,2022-07-09,-5.88599,35.6769,128.0,positives.csv,8471,7
mesogeos-neg-16862-2022-07-10,0,no,2022-07-10,2022-06-10,2022-07-09,25.9521,40.9228,,negatives.csv,16862,6
mesogeos-neg-16863-2022-07-10,0,no,2022-07-10,2022-06-10,2022-07-09,-0.539367,40.651,,negatives.csv,16863,9
mesogeos-neg-16864-2022-07-10,0,no,2022-07-10,2022-06-10,2022-07-09,31.3088,37.8619,,negatives.csv,16864,6
mesogeos-neg-16865-2022-07-10,0,no,2022-07-10,2022-06-10,2022-07-09,12.1677,43.3092,,negatives.csv,16865,8
mesogeos-neg-16866-2022-07-10,0,no,2022-07-10,2022-06-10,2022-07-09,36.0412,33.8645,,negatives.csv,16866,5
mesogeos-neg-16867-2022-07-10,0,no,2022-07-10,2022-06-10,2022-07-09,-2.87537,41.4665,,negatives.csv,16867,8
mesogeos-pos-00699-2022-07-11,1,yes,2022-07-11,2022-06-11,2022-07-10,-3.99302,40.1072,220.0,positives.csv,699,0
mesogeos-pos-00703-2022-07-11,1,yes,2022-07-11,2022-06-11,2022-07-10,-6.92309,40.9832,78.0,positives.csv,703,7
mesogeos-pos-01652-2022-07-11,1,yes,2022-07-11,2022-06-11,2022-07-10,-5.77523,40.3187,602.0,positives.csv,1652,3
mesogeos-pos-01657-2022-07-11,1,yes,2022-07-11,2022-06-11,2022-07-10,-6.19813,40.4294,12687.0,positives.csv,1657,6
mesogeos-neg-16868-2022-07-11,0,no,2022-07-11,2022-06-11,2022-07-10,17.756,40.5704,,negatives.csv,16868,9
mesogeos-neg-16869-2022-07-11,0,no,2022-07-11,2022-06-11,2022-07-10,-4.93951,42.1412,,negatives.csv,16869,9
mesogeos-neg-16870-2022-07-11,0,no,2022-07-11,2022-06-11,2022-07-10,-8.5442,37.4088,,negatives.csv,16870,0
mesogeos-neg-16871-2022-07-11,0,no,2022-07-11,2022-06-11,2022-07-10,4.6965,44.0241,,negatives.csv,16871,1
mesogeos-neg-16872-2022-07-11,0,no,2022-07-11,2022-06-11,2022-07-10,-3.97289,38.909,,negatives.csv,16872,1
mesogeos-neg-16873-2022-07-11,0,no,2022-07-11,2022-06-11,2022-07-10,0.658841,42.2318,,negatives.csv,16873,3
mesogeos-pos-04438-2022-07-12,1,yes,2022-07-12,2022-06-12,2022-07-11,-8.57441,39.9361,270.0,positives.csv,4438,9
mesogeos-pos-04439-2022-07-12,1,yes,2022-07-12,2022-06-12,2022-07-11,-8.68517,39.8253,3727.0,positives.csv,4439,2
mesogeos-pos-04442-2022-07-12,1,yes,2022-07-12,2022-06-12,2022-07-11,-8.79592,39.8253,173.0,positives.csv,4442,1
mesogeos-pos-08462-2022-07-12,1,yes,2022-07-12,2022-06-12,2022-07-11,9.38864,37.0966,449.0,positives.csv,8462,5
mesogeos-neg-16874-2022-07-12,0,no,2022-07-12,2022-06-12,2022-07-11,27.3618,39.4427,,negatives.csv,16874,1
mesogeos-neg-16875-2022-07-12,0,no,2022-07-12,2022-06-12,2022-07-11,19.9107,42.0103,,negatives.csv,16875,2
mesogeos-neg-16876-2022-07-12,0,no,2022-07-12,2022-06-12,2022-07-11,0.235944,34.3276,,negatives.csv,16876,0
mesogeos-neg-16877-2022-07-12,0,no,2022-07-12,2022-06-12,2022-07-11,0.17553,40.8423,,negatives.csv,16877,8
mesogeos-neg-16878-2022-07-12,0,no,2022-07-12,2022-06-12,2022-07-11,10.6271,43.1179,,negatives.csv,16878,4
mesogeos-neg-16879-2022-07-12,0,no,2022-07-12,2022-06-12,2022-07-11,23.0724,37.5396,,negatives.csv,16879,3
mesogeos-pos-00705-2022-07-13,1,yes,2022-07-13,2022-06-13,2022-07-12,-8.0911,41.0336,38.0,positives.csv,705,7
mesogeos-pos-00715-2022-07-13,1,yes,2022-07-13,2022-06-13,2022-07-12,-6.51027,38.4962,445.0,positives.csv,715,7
mesogeos-pos-04927-2022-07-13,1,yes,2022-07-13,2022-06-13,2022-07-12,-4.01316,40.7114,78.0,positives.csv,4927,2
mesogeos-pos-08464-2022-07-13,1,yes,2022-07-13,2022-06-13,2022-07-12,-5.67454,35.0325,12623.0,positives.csv,8464,3
mesogeos-pos-08468-2022-07-13,1,yes,2022-07-13,2022-06-13,2022-07-12,-5.32213,34.8814,347.0,positives.csv,8468,3
mesogeos-neg-16880-2022-07-13,0,no,2022-07-13,2022-06-13,2022-07-12,10.5365,44.6886,,negatives.csv,16880,9
mesogeos-neg-16881-2022-07-13,0,no,2022-07-13,2022-06-13,2022-07-12,28.7714,38.8889,,negatives.csv,16881,2
mesogeos-neg-16882-2022-07-13,0,no,2022-07-13,2022-06-13,2022-07-12,28.1371,37.5195,,negatives.csv,16882,9
mesogeos-neg-16883-2022-07-13,0,no,2022-07-13,2022-06-13,2022-07-12,-5.90613,41.6679,,negatives.csv,16883,4
mesogeos-neg-16884-2022-07-13,0,no,2022-07-13,2022-06-13,2022-07-12,22.1561,37.4792,,negatives.csv,16884,4
mesogeos-pos-00698-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-5.77523,39.7246,2889.0,positives.csv,698,1
mesogeos-pos-00718-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-5.2013,41.4263,159.0,positives.csv,718,0
mesogeos-pos-01641-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-7.26544,42.5439,13989.0,positives.csv,1641,1
mesogeos-pos-01651-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-7.7991,40.4294,540.0,positives.csv,1651,7
mesogeos-pos-03190-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,8.86505,39.4125,119.0,positives.csv,3190,3
mesogeos-pos-03195-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,16.4571,38.466,30.0,positives.csv,3195,5
mesogeos-pos-03925-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,4.76698,43.8831,1439.0,positives.csv,3925,3
mesogeos-pos-04444-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-8.65496,39.7145,60.0,positives.csv,4444,3
mesogeos-pos-04447-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-5.32213,36.9355,244.0,positives.csv,4447,0
mesogeos-pos-04845-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,27.0194,39.0701,137.0,positives.csv,4845,4
mesogeos-pos-06109-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,17.7358,43.1883,635.0,positives.csv,6109,8
mesogeos-pos-08457-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-4.26489,34.0356,1689.0,positives.csv,8457,9
mesogeos-pos-08463-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-5.71482,35.405,1270.0,positives.csv,8463,1
mesogeos-pos-08467-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,-6.06723,35.2943,421.0,positives.csv,8467,0
mesogeos-pos-08473-2022-07-14,1,yes,2022-07-14,2022-06-14,2022-07-13,2.11884,35.9286,64.0,positives.csv,8473,0
mesogeos-neg-16885-2022-07-14,0,no,2022-07-14,2022-06-14,2022-07-13,-1.14351,41.5169,,negatives.csv,16885,0
mesogeos-neg-16886-2022-07-14,0,no,2022-07-14,2022-06-14,2022-07-13,3.62919,36.6334,,negatives.csv,16886,4
mesogeos-neg-16887-2022-07-14,0,no,2022-07-14,2022-06-14,2022-07-13,-3.52985,33.4516,,negatives.csv,16887,0
mesogeos-neg-16888-2022-07-14,0,no,2022-07-14,2022-06-14,2022-07-13,22.428,38.023,,negatives.csv,16888,1
mesogeos-neg-16889-2022-07-14,0,no,2022-07-14,2022-06-14,2022-07-13,-8.74558,38.9292,,negatives.csv,16889,0
mesogeos-neg-16890-2022-07-14,0,no,2022-07-14,2022-06-14,2022-07-13,-1.41537,40.2482,,negatives.csv,16890,4
mesogeos-pos-00697-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-7.01372,41.1141,332.0,positives.csv,697,0
mesogeos-pos-00706-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-8.06089,41.1041,483.0,positives.csv,706,8
mesogeos-pos-00711-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-2.75454,38.5063,1687.0,positives.csv,711,8
mesogeos-pos-00712-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-6.18806,41.245,809.0,positives.csv,712,9
mesogeos-pos-00724-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-5.98668,41.2752,97.0,positives.csv,724,1
mesogeos-pos-01635-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-7.28558,42.4936,101.0,positives.csv,1635,9
mesogeos-pos-01646-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-7.47689,41.8089,6240.0,positives.csv,1646,3
mesogeos-pos-01653-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-3.11702,42.554,534.0,positives.csv,1653,6
mesogeos-pos-01655-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-6.5002,41.8492,1378.0,positives.csv,1655,5
mesogeos-pos-01660-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-7.2453,40.6308,37.0,positives.csv,1660,6
mesogeos-pos-01664-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-6.93316,42.3526,12735.0,positives.csv,1664,5
mesogeos-pos-04925-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-2.23095,38.7278,143.0,positives.csv,4925,4
mesogeos-pos-04926-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-3.83192,41.0537,868.0,positives.csv,4926,4
mesogeos-pos-06563-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,24.6532,35.1533,2339.0,positives.csv,6563,5
mesogeos-pos-08469-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,-5.11068,35.2842,122.0,positives.csv,8469,1
mesogeos-pos-08472-2022-07-15,1,yes,2022-07-15,2022-06-15,2022-07-14,2.07857,36.0696,247.0,positives.csv,8472,7
mesogeos-neg-16891-2022-07-15,0,no,2022-07-15,2022-06-15,2022-07-14,22.9213,37.6504,,negatives.csv,16891,1
mesogeos-neg-16892-2022-07-15,0,no,2022-07-15,2022-06-15,2022-07-14,8.70395,39.4225,,negatives.csv,16892,3
mesogeos-neg-16893-2022-07-15,0,no,2022-07-15,2022-06-15,2022-07-14,2.53167,43.9334,,negatives.csv,16893,6
mesogeos-neg-16894-2022-07-15,0,no,2022-07-15,2022-06-15,2022-07-14,-0.529298,34.7203,,negatives.csv,16894,9
mesogeos-neg-16895-2022-07-15,0,no,2022-07-15,2022-06-15,2022-07-14,-6.6613,31.8205,,negatives.csv,16895,9
mesogeos-neg-16896-2022-07-15,0,no,2022-07-15,2022-06-15,2022-07-14,-4.58709,39.342,,negatives.csv,16896,0
mesogeos-pos-00708-2022-07-16,1,yes,2022-07-16,2022-06-16,2022-07-15,-4.4864,40.4697,4460.0,positives.csv,708,3
mesogeos-pos-00719-2022-07-16,1,yes,2022-07-16,2022-06-16,2022-07-15,-3.41909,40.4596,39.0,positives.csv,719,5
mesogeos-pos-01661-2022-07-16,1,yes,2022-07-16,2022-06-16,2022-07-15,-5.72489,40.218,142.0,positives.csv,1661,7
mesogeos-pos-06111-2022-07-16,1,yes,2022-07-16,2022-06-16,2022-07-15,19.3267,42.4936,341.0,positives.csv,6111,9
mesogeos-neg-16897-2022-07-16,0,no,2022-07-16,2022-06-16,2022-07-15,28.7815,36.8952,,negatives.csv,16897,9
mesogeos-neg-16898-2022-07-16,0,no,2022-07-16,2022-06-16,2022-07-15,34.8531,37.2678,,negatives.csv,16898,3
mesogeos-neg-16899-2022-07-16,0,no,2022-07-16,2022-06-16,2022-07-15,-3.54999,38.4156,,negatives.csv,16899,9
mesogeos-neg-16900-2022-07-16,0,no,2022-07-16,2022-06-16,2022-07-15,22.2769,38.7983,,negatives.csv,16900,0
mesogeos-neg-16901-2022-07-16,0,no,2022-07-16,2022-06-16,2022-07-15,22.0554,38.6573,,negatives.csv,16901,3
mesogeos-neg-16902-2022-07-16,0,no,2022-07-16,2022-06-16,2022-07-15,35.2558,32.5454,,negatives.csv,16902,2
mesogeos-pos-00679-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,-6.03703,41.7384,32528.0,positives.csv,679,3
mesogeos-pos-00716-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,1.86712,41.6981,1635.0,positives.csv,716,6
mesogeos-pos-00720-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,-7.10434,40.7315,358.0,positives.csv,720,1
mesogeos-pos-00723-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,1.86712,41.7082,44.0,positives.csv,723,5
mesogeos-pos-01647-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,-7.54737,41.4464,7726.0,positives.csv,1647,7
mesogeos-pos-01659-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,-6.58075,42.4432,1500.0,positives.csv,1659,2
mesogeos-pos-03139-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,17.0008,39.0198,404.0,positives.csv,3139,4
mesogeos-pos-03197-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,14.3124,37.3685,74.0,positives.csv,3197,7
mesogeos-pos-04437-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,-8.72544,39.8555,35.0,positives.csv,4437,9
mesogeos-pos-06103-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,13.6478,45.8566,4662.0,positives.csv,6103,4
mesogeos-pos-06114-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,18.4507,43.0272,150.0,positives.csv,6114,1
mesogeos-pos-06209-2022-07-17,1,yes,2022-07-17,2022-06-17,2022-07-16,28.3284,39.6139,189.0,positives.csv,6209,2
mesogeos-neg-16903-2022-07-17,0,no,2022-07-17,2022-06-17,2022-07-16,27.8753,37.6504,,negatives.csv,16903,3
mesogeos-neg-16904-2022-07-17,0,no,2022-07-17,2022-06-17,2022-07-16,31.8827,37.0362,,negatives.csv,16904,0
mesogeos-neg-16905-2022-07-17,0,no,2022-07-17,2022-06-17,2022-07-16,-8.26227,39.05,,negatives.csv,16905,4
mesogeos-neg-16906-2022-07-17,0,no,2022-07-17,2022-06-17,2022-07-16,-3.29827,39.0399,,negatives.csv,16906,3
mesogeos-neg-16907-2022-07-17,0,no,2022-07-17,2022-06-17,2022-07-16,2.64243,35.8984,,negatives.csv,16907,2
mesogeos-neg-16908-2022-07-17,0,no,2022-07-17,2022-06-17,2022-07-16,12.8826,42.997,,negatives.csv,16908,7
mesogeos-pos-00704-2022-07-18,1,yes,2022-07-18,2022-06-18,2022-07-17,-1.92888,41.3759,14159.0,positives.csv,704,0
mesogeos-pos-00722-2022-07-18,1,yes,2022-07-18,2022-06-18,2022-07-17,-5.88599,41.537,1645.0,positives.csv,722,2
mesogeos-pos-01670-2022-07-18,1,yes,2022-07-18,2022-06-18,2022-07-17,-7.29565,40.5603,696.0,positives.csv,1670,9
mesogeos-pos-03739-2022-07-18,1,yes,2022-07-18,2022-06-18,2022-07-17,13.0336,41.5169,54.0,positives.csv,3739,9
mesogeos-pos-06075-2022-07-18,1,yes,2022-07-18,2022-06-18,2022-07-17,20.2329,39.7649,663.0,positives.csv,6075,2
mesogeos-pos-06104-2022-07-18,1,yes,2022-07-18,2022-06-18,2022-07-17,19.3469,42.403,266.0,positives.csv,6104,0
mesogeos-neg-16909-2022-07-18,0,no,2022-07-18,2022-06-18,2022-07-17,-3.46944,38.466,,negatives.csv,16909,5
mesogeos-neg-16910-2022-07-18,0,no,2022-07-18,2022-06-18,2022-07-17,22.6092,39.7951,,negatives.csv,16910,5
mesogeos-neg-16911-2022-07-18,0,no,2022-07-18,2022-06-18,2022-07-17,30.03,38.5264,,negatives.csv,16911,3
mesogeos-neg-16912-2022-07-18,0,no,2022-07-18,2022-06-18,2022-07-17,28.0968,39.0701,,negatives.csv,16912,0
mesogeos-neg-16913-2022-07-18,0,no,2022-07-18,2022-06-18,2022-07-17,-7.70847,42.0707,,negatives.csv,16913,0
mesogeos-pos-00721-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,-3.38889,40.9329,3099.0,positives.csv,721,7
mesogeos-pos-03137-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,16.8397,39.2312,182.0,positives.csv,3137,7
mesogeos-pos-03198-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,14.3828,41.0537,234.0,positives.csv,3198,1
mesogeos-pos-03725-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,10.3653,43.873,868.0,positives.csv,3725,0
mesogeos-pos-03741-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,13.7988,41.3759,56.0,positives.csv,3741,7
mesogeos-pos-03903-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,3.34726,44.3161,30.0,positives.csv,3903,1
mesogeos-pos-04840-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,22.7804,38.6573,32.0,positives.csv,4840,8
mesogeos-pos-04846-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,23.9182,38.023,2836.0,positives.csv,4846,2
mesogeos-pos-04848-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,22.1662,37.3584,150.0,positives.csv,4848,7
mesogeos-pos-06207-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,28.2378,38.9292,194.0,positives.csv,6207,4
mesogeos-pos-08465-2022-07-19,1,yes,2022-07-19,2022-06-19,2022-07-18,10.3653,36.6838,746.0,positives.csv,8465,2
mesogeos-neg-16914-2022-07-19,0,no,2022-07-19,2022-06-19,2022-07-18,17.5042,40.6711,,negatives.csv,16914,9
